FA/FD/FR,Case No,status,time,commands,energy
FD,FD130,Success,4475,88446,13426385586
FD,FD131,Success,3491,68718,10474129578
FD,FD132,Success,3244,63852,9733015462
FD,FD133,Success,3658,72016,10975140646
FD,FD134,Success,1314,25188,3942425710
FD,FD135,Success,2353,45836,7059743016
FD,FD136,Success,3415,67288,10246054534
FD,FD137,File Not Found,-1,-1,-1
FD,FD138,File Not Found,-1,-1,-1
FD,FD139,Success,14096,280820,73077753658
FD,FD140,Success,2384,46550,12359428746
FD,FD141,Success,3925,77278,20348367616
FD,FD142,Success,2519,49284,13059315290
FD,FD143,File Not Found,-1,-1,-1
FD,FD144,Success,65546,1309768,339809678108
FD,FD145,File Not Found,-1,-1,-1
FD,FD146,File Not Found,-1,-1,-1
FD,FD147,Success,4200,82880,21774040614
FD,FD148,Success,1846,35898,9570271314
FD,FD149,File Not Found,-1,-1,-1
FD,FD150,Success,8741,173766,45316150608
FD,FD151,File Not Found,-1,-1,-1
FD,FD152,Success,19857,396022,102944797876
FD,FD153,Success,7308,145202,37886818924
FD,FD154,Success,11281,224626,58484383192
FD,FD155,Success,2246,43758,11644010006
FD,FD156,Success,3963,78142,20545419044
FD,FD157,Success,10207,203108,67277418570
FD,FD158,Success,7438,147728,49026081516
FD,FD159,Success,4190,82672,34493363252
FD,FD160,File Not Found,-1,-1,-1
FD,FD161,File Not Found,-1,-1,-1
FD,FD162,Success,12979,258418,106847106892
FD,FD163,File Not Found,-1,-1,-1
FD,FD164,File Not Found,-1,-1,-1
FD,FD165,File Not Found,-1,-1,-1
FD,FD166,File Not Found,-1,-1,-1
FD,FD167,Success,41313,824960,507666197414
FD,FD168,File Not Found,-1,-1,-1
FD,FD169,Success,26353,525740,323833836884
FD,FD170,File Not Found,-1,-1,-1
FD,FD171,Success,4835,95314,59414080302
FD,FD172,File Not Found,-1,-1,-1
FD,FD173,File Not Found,-1,-1,-1
FD,FD174,File Not Found,-1,-1,-1
FD,FD175,File Not Found,-1,-1,-1
FD,FD176,Success,27710,552922,484823146228
FD,FD177,File Not Found,-1,-1,-1
FD,FD178,File Not Found,-1,-1,-1
FD,FD179,File Not Found,-1,-1,-1
FD,FD180,File Not Found,-1,-1,-1
FD,FD181,File Not Found,-1,-1,-1
FD,FD182,File Not Found,-1,-1,-1
FD,FD183,File Not Found,-1,-1,-1
FD,FD184,File Not Found,-1,-1,-1
FD,FD185,File Not Found,-1,-1,-1
FD,FD186,File Not Found,-1,-1,-1
FR,FR001,File Not Found,-1,-1,-1
FR,FR002,File Not Found,-1,-1,-1
FR,FR003,File Not Found,-1,-1,-1
FR,FR004,File Not Found,-1,-1,-1
FR,FR005,File Not Found,-1,-1,-1
FR,FR006,File Not Found,-1,-1,-1
FR,FR007,File Not Found,-1,-1,-1
FR,FR008,File Not Found,-1,-1,-1
FR,FR009,File Not Found,-1,-1,-1
FR,FR010,File Not Found,-1,-1,-1
FR,FR011,File Not Found,-1,-1,-1
FR,FR012,File Not Found,-1,-1,-1
FR,FR013,File Not Found,-1,-1,-1
FR,FR014,File Not Found,-1,-1,-1
FR,FR015,File Not Found,-1,-1,-1
FR,FR016,File Not Found,-1,-1,-1
FR,FR017,File Not Found,-1,-1,-1
FR,FR018,File Not Found,-1,-1,-1
FR,FR019,File Not Found,-1,-1,-1
FR,FR020,File Not Found,-1,-1,-1
FR,FR021,File Not Found,-1,-1,-1
FR,FR022,File Not Found,-1,-1,-1
FR,FR023,File Not Found,-1,-1,-1
FR,FR024,File Not Found,-1,-1,-1
FR,FR025,File Not Found,-1,-1,-1
FR,FR026,File Not Found,-1,-1,-1
FR,FR027,File Not Found,-1,-1,-1
FR,FR028,File Not Found,-1,-1,-1
FR,FR029,File Not Found,-1,-1,-1
FR,FR030,File Not Found,-1,-1,-1
FR,FR031,File Not Found,-1,-1,-1
FR,FR032,File Not Found,-1,-1,-1
FR,FR033,File Not Found,-1,-1,-1
FR,FR034,File Not Found,-1,-1,-1
FR,FR035,File Not Found,-1,-1,-1
FR,FR036,File Not Found,-1,-1,-1
FR,FR037,File Not Found,-1,-1,-1
FR,FR038,File Not Found,-1,-1,-1
FR,FR039,File Not Found,-1,-1,-1
FR,FR040,File Not Found,-1,-1,-1
FR,FR041,File Not Found,-1,-1,-1
FR,FR042,File Not Found,-1,-1,-1
FR,FR043,File Not Found,-1,-1,-1
FR,FR044,File Not Found,-1,-1,-1
FR,FR045,File Not Found,-1,-1,-1
FR,FR046,File Not Found,-1,-1,-1
FR,FR047,File Not Found,-1,-1,-1
FR,FR048,File Not Found,-1,-1,-1
FR,FR049,File Not Found,-1,-1,-1
FR,FR050,File Not Found,-1,-1,-1
FR,FR051,File Not Found,-1,-1,-1
FR,FR052,File Not Found,-1,-1,-1
FR,FR053,File Not Found,-1,-1,-1
FR,FR054,File Not Found,-1,-1,-1
FR,FR055,File Not Found,-1,-1,-1
FR,FR056,File Not Found,-1,-1,-1
FR,FR057,File Not Found,-1,-1,-1
FR,FR058,File Not Found,-1,-1,-1
FR,FR059,File Not Found,-1,-1,-1
FR,FR060,File Not Found,-1,-1,-1
FR,FR061,File Not Found,-1,-1,-1
FR,FR062,File Not Found,-1,-1,-1
FR,FR063,File Not Found,-1,-1,-1
FR,FR064,File Not Found,-1,-1,-1
FR,FR065,File Not Found,-1,-1,-1
FR,FR066,File Not Found,-1,-1,-1
FR,FR067,File Not Found,-1,-1,-1
FR,FR068,File Not Found,-1,-1,-1
FR,FR069,File Not Found,-1,-1,-1
FR,FR070,File Not Found,-1,-1,-1
FR,FR071,File Not Found,-1,-1,-1
FR,FR072,File Not Found,-1,-1,-1
FR,FR073,File Not Found,-1,-1,-1
FR,FR074,File Not Found,-1,-1,-1
FR,FR075,File Not Found,-1,-1,-1
FR,FR076,File Not Found,-1,-1,-1
FR,FR077,File Not Found,-1,-1,-1
FR,FR078,File Not Found,-1,-1,-1
FR,FR079,File Not Found,-1,-1,-1
FR,FR080,File Not Found,-1,-1,-1
FR,FR081,File Not Found,-1,-1,-1
FR,FR082,File Not Found,-1,-1,-1
FR,FR083,File Not Found,-1,-1,-1
FR,FR084,File Not Found,-1,-1,-1
FR,FR085,File Not Found,-1,-1,-1
FR,FR086,File Not Found,-1,-1,-1
FR,FR087,File Not Found,-1,-1,-1
FR,FR088,File Not Found,-1,-1,-1
FR,FR089,File Not Found,-1,-1,-1
FR,FR090,File Not Found,-1,-1,-1
FR,FR091,File Not Found,-1,-1,-1
FR,FR092,File Not Found,-1,-1,-1
FR,FR093,File Not Found,-1,-1,-1
FR,FR094,File Not Found,-1,-1,-1
FR,FR095,File Not Found,-1,-1,-1
FR,FR096,File Not Found,-1,-1,-1
FR,FR097,File Not Found,-1,-1,-1
FR,FR098,File Not Found,-1,-1,-1
FR,FR099,File Not Found,-1,-1,-1
FR,FR100,File Not Found,-1,-1,-1
FR,FR101,File Not Found,-1,-1,-1
FR,FR102,File Not Found,-1,-1,-1
FR,FR103,File Not Found,-1,-1,-1
FR,FR104,File Not Found,-1,-1,-1
FR,FR105,File Not Found,-1,-1,-1
FR,FR106,File Not Found,-1,-1,-1
FR,FR107,File Not Found,-1,-1,-1
FR,FR108,File Not Found,-1,-1,-1
FR,FR109,File Not Found,-1,-1,-1
FR,FR110,File Not Found,-1,-1,-1
FR,FR111,File Not Found,-1,-1,-1
FR,FR112,File Not Found,-1,-1,-1
FR,FR113,File Not Found,-1,-1,-1
FR,FR114,File Not Found,-1,-1,-1
FR,FR115,File Not Found,-1,-1,-1
